ID,s1_path,s2_path,s1_gain,s2_gain,enr_path
1593,/mnt/data/wsj0.8k/si_dt_05/051/051o020a.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020p.wav,0.37166,-0.37166,/mnt/data/wsj0.8k/si_dt_05/051/051c0114.wav
1594,/mnt/data/wsj0.8k/si_et_05/447/447c020m.wav,/mnt/data/wsj0.8k/si_dt_05/051/051o020w.wav,0.77478,-0.77478,/mnt/data/wsj0.8k/si_et_05/447/447o030u.wav
1595,/mnt/data/wsj0.8k/si_dt_05/423/423a010h.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020z.wav,0.40803,-0.40803,/mnt/data/wsj0.8k/si_dt_05/423/423c020u.wav
1596,/mnt/data/wsj0.8k/si_dt_05/050/050c0105.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020o.wav,1.7606,-1.7606,/mnt/data/wsj0.8k/si_dt_05/050/050c010n.wav
1597,/mnt/data/wsj0.8k/si_et_05/446/446c0210.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030i.wav,0.6257,-0.6257,/mnt/data/wsj0.8k/si_et_05/446/446c0209.wav
1598,/mnt/data/wsj0.8k/si_et_05/447/447o030t.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c0109.wav,0.20582,-0.20582,/mnt/data/wsj0.8k/si_et_05/447/447o030f.wav
1599,/mnt/data/wsj0.8k/si_et_05/442/442o030e.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050k.wav,1.9328,-1.9328,/mnt/data/wsj0.8k/si_et_05/442/442o0312.wav
1600,/mnt/data/wsj0.8k/si_dt_05/423/423a0113.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c020f.wav,1.3327,-1.3327,/mnt/data/wsj0.8k/si_dt_05/423/423c0202.wav
1601,/mnt/data/wsj0.8k/si_et_05/440/440o0305.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020i.wav,1.3028,-1.3028,/mnt/data/wsj0.8k/si_et_05/440/440o0304.wav
1602,/mnt/data/wsj0.8k/si_et_05/445/445o030g.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c010u.wav,0.67863,-0.67863,/mnt/data/wsj0.8k/si_et_05/445/445o0303.wav
1603,/mnt/data/wsj0.8k/si_dt_05/422/422a010a.wav,/mnt/data/wsj0.8k/si_dt_05/421/421a010s.wav,0.47287,-0.47287,/mnt/data/wsj0.8k/si_dt_05/422/422a0111.wav
1604,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0108.wav,/mnt/data/wsj0.8k/si_et_05/445/445o030w.wav,2.2347,-2.2347,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010p.wav
1605,/mnt/data/wsj0.8k/si_et_05/445/445c020b.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010l.wav,0.87575,-0.87575,/mnt/data/wsj0.8k/si_et_05/445/445o030k.wav
1606,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010p.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a0105.wav,0.92198,-0.92198,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0113.wav
1607,/mnt/data/wsj0.8k/si_et_05/443/443o030h.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a0101.wav,2.0131,-2.0131,/mnt/data/wsj0.8k/si_et_05/443/443c0212.wav
1608,/mnt/data/wsj0.8k/si_dt_05/422/422o030i.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c0104.wav,2.125,-2.125,/mnt/data/wsj0.8k/si_dt_05/422/422a010i.wav
1609,/mnt/data/wsj0.8k/si_dt_05/051/051a050g.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o020d.wav,1.4274,-1.4274,/mnt/data/wsj0.8k/si_dt_05/051/051c010c.wav
1610,/mnt/data/wsj0.8k/si_dt_05/421/421o0306.wav,/mnt/data/wsj0.8k/si_et_05/445/445c0209.wav,1.9628,-1.9628,/mnt/data/wsj0.8k/si_dt_05/421/421c0201.wav
1611,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0109.wav,/mnt/data/wsj0.8k/si_dt_05/051/051a050v.wav,1.6966,-1.6966,/mnt/data/wsj0.8k/si_dt_05/22g/22go010g.wav
1612,/mnt/data/wsj0.8k/si_dt_05/051/051a0514.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o0314.wav,0.066778,-0.066778,/mnt/data/wsj0.8k/si_dt_05/051/051c0101.wav
1613,/mnt/data/wsj0.8k/si_et_05/443/443o030o.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a010w.wav,1.9624,-1.9624,/mnt/data/wsj0.8k/si_et_05/443/443o030x.wav
1614,/mnt/data/wsj0.8k/si_et_05/446/446o0309.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o0307.wav,0.40491,-0.40491,/mnt/data/wsj0.8k/si_et_05/446/446c020q.wav
1615,/mnt/data/wsj0.8k/si_dt_05/422/422o030k.wav,/mnt/data/wsj0.8k/si_dt_05/421/421a010a.wav,1.1216,-1.1216,/mnt/data/wsj0.8k/si_dt_05/422/422c020k.wav
1616,/mnt/data/wsj0.8k/si_et_05/440/440c0207.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0110.wav,0.19784,-0.19784,/mnt/data/wsj0.8k/si_et_05/440/440c020k.wav
1617,/mnt/data/wsj0.8k/si_et_05/444/444o0313.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030h.wav,1.3514,-1.3514,/mnt/data/wsj0.8k/si_et_05/444/444c020m.wav
1618,/mnt/data/wsj0.8k/si_et_05/445/445o030k.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020a.wav,0.55968,-0.55968,/mnt/data/wsj0.8k/si_et_05/445/445c020g.wav
1619,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010k.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020x.wav,0.9802,-0.9802,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0111.wav
1620,/mnt/data/wsj0.8k/si_et_05/443/443c020e.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a0501.wav,0.78899,-0.78899,/mnt/data/wsj0.8k/si_et_05/443/443o030d.wav
1621,/mnt/data/wsj0.8k/si_dt_05/420/420c0213.wav,/mnt/data/wsj0.8k/si_et_05/442/442c0212.wav,1.5759,-1.5759,/mnt/data/wsj0.8k/si_dt_05/420/420o030q.wav
1622,/mnt/data/wsj0.8k/si_et_05/443/443o030q.wav,/mnt/data/wsj0.8k/si_et_05/447/447o030m.wav,1.9362,-1.9362,/mnt/data/wsj0.8k/si_et_05/443/443c0213.wav
1623,/mnt/data/wsj0.8k/si_et_05/442/442o030r.wav,/mnt/data/wsj0.8k/si_et_05/441/441c0205.wav,1.9563,-1.9563,/mnt/data/wsj0.8k/si_et_05/442/442c020z.wav
1624,/mnt/data/wsj0.8k/si_dt_05/052/052c010b.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c020j.wav,1.9997,-1.9997,/mnt/data/wsj0.8k/si_dt_05/052/052o020n.wav
1625,/mnt/data/wsj0.8k/si_dt_05/051/051a050w.wav,/mnt/data/wsj0.8k/si_et_05/443/443o030o.wav,2.0303,-2.0303,/mnt/data/wsj0.8k/si_dt_05/051/051a050s.wav
1626,/mnt/data/wsj0.8k/si_et_05/446/446o030h.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020w.wav,0.13806,-0.13806,/mnt/data/wsj0.8k/si_et_05/446/446o030k.wav
1627,/mnt/data/wsj0.8k/si_et_05/442/442c020a.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c0104.wav,1.875,-1.875,/mnt/data/wsj0.8k/si_et_05/442/442c0211.wav
1628,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0103.wav,/mnt/data/wsj0.8k/si_dt_05/420/420a010a.wav,1.1928,-1.1928,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010o.wav
1629,/mnt/data/wsj0.8k/si_dt_05/052/052a050c.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030b.wav,2.0806,-2.0806,/mnt/data/wsj0.8k/si_dt_05/052/052c0108.wav
1630,/mnt/data/wsj0.8k/si_dt_05/422/422c0208.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c0206.wav,1.9732,-1.9732,/mnt/data/wsj0.8k/si_dt_05/422/422o030o.wav
1631,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010n.wav,/mnt/data/wsj0.8k/si_et_05/443/443o030c.wav,1.9976,-1.9976,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010w.wav
1632,/mnt/data/wsj0.8k/si_dt_05/423/423c020s.wav,/mnt/data/wsj0.8k/si_et_05/446/446c020v.wav,1.3856,-1.3856,/mnt/data/wsj0.8k/si_dt_05/423/423c0203.wav
1633,/mnt/data/wsj0.8k/si_et_05/447/447o0306.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c0111.wav,1.3385,-1.3385,/mnt/data/wsj0.8k/si_et_05/447/447o030w.wav
1634,/mnt/data/wsj0.8k/si_et_05/443/443o030p.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050u.wav,0.18826,-0.18826,/mnt/data/wsj0.8k/si_et_05/443/443c020q.wav
1635,/mnt/data/wsj0.8k/si_dt_05/052/052o0201.wav,/mnt/data/wsj0.8k/si_et_05/441/441o030a.wav,0.11728,-0.11728,/mnt/data/wsj0.8k/si_dt_05/052/052o020s.wav
1636,/mnt/data/wsj0.8k/si_dt_05/422/422c020e.wav,/mnt/data/wsj0.8k/si_et_05/442/442o0313.wav,1.8826,-1.8826,/mnt/data/wsj0.8k/si_dt_05/422/422c0204.wav
1637,/mnt/data/wsj0.8k/si_et_05/445/445o030k.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030f.wav,0.22763,-0.22763,/mnt/data/wsj0.8k/si_et_05/445/445c0210.wav
1638,/mnt/data/wsj0.8k/si_dt_05/052/052o020w.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a0513.wav,2.1144,-2.1144,/mnt/data/wsj0.8k/si_dt_05/052/052c010s.wav
1639,/mnt/data/wsj0.8k/si_dt_05/051/051c010t.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c010i.wav,1.0903,-1.0903,/mnt/data/wsj0.8k/si_dt_05/051/051c010h.wav
1640,/mnt/data/wsj0.8k/si_et_05/440/440c020a.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030n.wav,0.30021,-0.30021,/mnt/data/wsj0.8k/si_et_05/440/440c0214.wav
1641,/mnt/data/wsj0.8k/si_dt_05/053/053o020h.wav,/mnt/data/wsj0.8k/si_et_05/444/444c0209.wav,0.045876,-0.045876,/mnt/data/wsj0.8k/si_dt_05/053/053c010f.wav
1642,/mnt/data/wsj0.8k/si_et_05/442/442o0307.wav,/mnt/data/wsj0.8k/si_dt_05/422/422c020w.wav,0.42641,-0.42641,/mnt/data/wsj0.8k/si_et_05/442/442c020x.wav
1643,/mnt/data/wsj0.8k/si_et_05/440/440c020y.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c010s.wav,2.1574,-2.1574,/mnt/data/wsj0.8k/si_et_05/440/440c020x.wav
1644,/mnt/data/wsj0.8k/si_et_05/443/443o0313.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030q.wav,1.3448,-1.3448,/mnt/data/wsj0.8k/si_et_05/443/443o0311.wav
1645,/mnt/data/wsj0.8k/si_dt_05/053/053o020j.wav,/mnt/data/wsj0.8k/si_et_05/443/443c0208.wav,0.62511,-0.62511,/mnt/data/wsj0.8k/si_dt_05/053/053a050w.wav
1646,/mnt/data/wsj0.8k/si_et_05/443/443o0308.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050p.wav,1.237,-1.237,/mnt/data/wsj0.8k/si_et_05/443/443o0301.wav
1647,/mnt/data/wsj0.8k/si_dt_05/053/053a0510.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020k.wav,0.25939,-0.25939,/mnt/data/wsj0.8k/si_dt_05/053/053o020n.wav
1648,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0114.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o020b.wav,0.065075,-0.065075,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0107.wav
1649,/mnt/data/wsj0.8k/si_et_05/441/441c020l.wav,/mnt/data/wsj0.8k/si_et_05/440/440c020o.wav,2.0151,-2.0151,/mnt/data/wsj0.8k/si_et_05/441/441c020z.wav
1650,/mnt/data/wsj0.8k/si_et_05/445/445o0308.wav,/mnt/data/wsj0.8k/si_dt_05/420/420a010y.wav,1.3737,-1.3737,/mnt/data/wsj0.8k/si_et_05/445/445o030c.wav
1651,/mnt/data/wsj0.8k/si_dt_05/053/053c010x.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c0211.wav,1.8966,-1.8966,/mnt/data/wsj0.8k/si_dt_05/053/053c0111.wav
1652,/mnt/data/wsj0.8k/si_et_05/447/447o030n.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0104.wav,0.58907,-0.58907,/mnt/data/wsj0.8k/si_et_05/447/447c020o.wav
1653,/mnt/data/wsj0.8k/si_et_05/443/443c0208.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010b.wav,2.1741,-2.1741,/mnt/data/wsj0.8k/si_et_05/443/443c020i.wav
1654,/mnt/data/wsj0.8k/si_dt_05/051/051a0505.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020h.wav,0.45706,-0.45706,/mnt/data/wsj0.8k/si_dt_05/051/051c010d.wav
1655,/mnt/data/wsj0.8k/si_dt_05/420/420o0309.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020y.wav,1.2025,-1.2025,/mnt/data/wsj0.8k/si_dt_05/420/420a010c.wav
1656,/mnt/data/wsj0.8k/si_et_05/443/443c0212.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o030i.wav,0.78477,-0.78477,/mnt/data/wsj0.8k/si_et_05/443/443c020b.wav
1657,/mnt/data/wsj0.8k/si_dt_05/051/051a0502.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030r.wav,0.43687,-0.43687,/mnt/data/wsj0.8k/si_dt_05/051/051c0107.wav
1658,/mnt/data/wsj0.8k/si_dt_05/422/422a010s.wav,/mnt/data/wsj0.8k/si_et_05/445/445o030m.wav,1.7295,-1.7295,/mnt/data/wsj0.8k/si_dt_05/422/422c020w.wav
1659,/mnt/data/wsj0.8k/si_et_05/443/443c020w.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o030b.wav,2.3819,-2.3819,/mnt/data/wsj0.8k/si_et_05/443/443c0206.wav
1660,/mnt/data/wsj0.8k/si_et_05/443/443o0307.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020i.wav,0.77425,-0.77425,/mnt/data/wsj0.8k/si_et_05/443/443o030b.wav
1661,/mnt/data/wsj0.8k/si_et_05/442/442c020a.wav,/mnt/data/wsj0.8k/si_et_05/443/443o030h.wav,1.7479,-1.7479,/mnt/data/wsj0.8k/si_et_05/442/442o030o.wav
1662,/mnt/data/wsj0.8k/si_et_05/443/443o030r.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o0301.wav,0.65078,-0.65078,/mnt/data/wsj0.8k/si_et_05/443/443o0302.wav
1663,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010h.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020s.wav,1.4412,-1.4412,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0112.wav
1664,/mnt/data/wsj0.8k/si_dt_05/052/052o0202.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c0109.wav,0.15987,-0.15987,/mnt/data/wsj0.8k/si_dt_05/052/052c0101.wav
1665,/mnt/data/wsj0.8k/si_dt_05/052/052a0509.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010a.wav,1.1794,-1.1794,/mnt/data/wsj0.8k/si_dt_05/052/052c010g.wav
1666,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010m.wav,/mnt/data/wsj0.8k/si_et_05/445/445o030z.wav,2.4216,-2.4216,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0114.wav
1667,/mnt/data/wsj0.8k/si_et_05/446/446o030j.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c020z.wav,2.1937,-2.1937,/mnt/data/wsj0.8k/si_et_05/446/446c020l.wav
1668,/mnt/data/wsj0.8k/si_et_05/446/446o0314.wav,/mnt/data/wsj0.8k/si_et_05/441/441o0309.wav,1.0006,-1.0006,/mnt/data/wsj0.8k/si_et_05/446/446c020s.wav
1669,/mnt/data/wsj0.8k/si_et_05/443/443o0308.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020z.wav,1.3395,-1.3395,/mnt/data/wsj0.8k/si_et_05/443/443c020l.wav
1670,/mnt/data/wsj0.8k/si_et_05/440/440c020u.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a0507.wav,0.91823,-0.91823,/mnt/data/wsj0.8k/si_et_05/440/440c020x.wav
1671,/mnt/data/wsj0.8k/si_dt_05/050/050a0513.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020p.wav,0.53243,-0.53243,/mnt/data/wsj0.8k/si_dt_05/050/050o020c.wav
1672,/mnt/data/wsj0.8k/si_et_05/442/442c0212.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010d.wav,0.28582,-0.28582,/mnt/data/wsj0.8k/si_et_05/442/442o030k.wav
1673,/mnt/data/wsj0.8k/si_dt_05/050/050o0211.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a010f.wav,1.2396,-1.2396,/mnt/data/wsj0.8k/si_dt_05/050/050c0103.wav
1674,/mnt/data/wsj0.8k/si_dt_05/053/053a050k.wav,/mnt/data/wsj0.8k/si_et_05/440/440c020d.wav,1.4914,-1.4914,/mnt/data/wsj0.8k/si_dt_05/053/053a050l.wav
1675,/mnt/data/wsj0.8k/si_et_05/445/445c020b.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020n.wav,1.6286,-1.6286,/mnt/data/wsj0.8k/si_et_05/445/445c0212.wav
1676,/mnt/data/wsj0.8k/si_dt_05/420/420a0108.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030q.wav,0.66935,-0.66935,/mnt/data/wsj0.8k/si_dt_05/420/420c0212.wav
1677,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0106.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c020q.wav,1.0901,-1.0901,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010k.wav
1678,/mnt/data/wsj0.8k/si_dt_05/420/420c020s.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o0206.wav,0.14107,-0.14107,/mnt/data/wsj0.8k/si_dt_05/420/420o030w.wav
1679,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010a.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020m.wav,1.8427,-1.8427,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010q.wav
1680,/mnt/data/wsj0.8k/si_et_05/445/445o030g.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c010a.wav,2.4318,-2.4318,/mnt/data/wsj0.8k/si_et_05/445/445c0210.wav
1681,/mnt/data/wsj0.8k/si_et_05/447/447o030m.wav,/mnt/data/wsj0.8k/si_et_05/441/441o0302.wav,0.69811,-0.69811,/mnt/data/wsj0.8k/si_et_05/447/447c020a.wav
1682,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010i.wav,/mnt/data/wsj0.8k/si_et_05/444/444c0205.wav,2.2653,-2.2653,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010h.wav
1683,/mnt/data/wsj0.8k/si_dt_05/052/052c010k.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0108.wav,1.1438,-1.1438,/mnt/data/wsj0.8k/si_dt_05/052/052o020o.wav
1684,/mnt/data/wsj0.8k/si_et_05/440/440o0304.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050f.wav,1.6298,-1.6298,/mnt/data/wsj0.8k/si_et_05/440/440c020q.wav
1685,/mnt/data/wsj0.8k/si_et_05/446/446o030w.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010c.wav,0.3071,-0.3071,/mnt/data/wsj0.8k/si_et_05/446/446o030t.wav
1686,/mnt/data/wsj0.8k/si_dt_05/053/053o020e.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020v.wav,2.3727,-2.3727,/mnt/data/wsj0.8k/si_dt_05/053/053a050p.wav
1687,/mnt/data/wsj0.8k/si_et_05/442/442c020u.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a0507.wav,0.054776,-0.054776,/mnt/data/wsj0.8k/si_et_05/442/442o030y.wav
1688,/mnt/data/wsj0.8k/si_dt_05/22g/22go010l.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020e.wav,0.7506,-0.7506,/mnt/data/wsj0.8k/si_dt_05/22g/22go010k.wav
1689,/mnt/data/wsj0.8k/si_dt_05/422/422a010p.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o030r.wav,2.411,-2.411,/mnt/data/wsj0.8k/si_dt_05/422/422a010a.wav
1690,/mnt/data/wsj0.8k/si_et_05/444/444o0313.wav,/mnt/data/wsj0.8k/si_et_05/446/446c0209.wav,1.2914,-1.2914,/mnt/data/wsj0.8k/si_et_05/444/444o030g.wav
1691,/mnt/data/wsj0.8k/si_dt_05/052/052a050g.wav,/mnt/data/wsj0.8k/si_et_05/447/447o0305.wav,0.64105,-0.64105,/mnt/data/wsj0.8k/si_dt_05/052/052o020n.wav
1692,/mnt/data/wsj0.8k/si_dt_05/421/421a010z.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0112.wav,1.4688,-1.4688,/mnt/data/wsj0.8k/si_dt_05/421/421a0106.wav
1693,/mnt/data/wsj0.8k/si_dt_05/051/051o020z.wav,/mnt/data/wsj0.8k/si_dt_05/052/052o020b.wav,1.1949,-1.1949,/mnt/data/wsj0.8k/si_dt_05/051/051a050n.wav
1694,/mnt/data/wsj0.8k/si_et_05/441/441o030t.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020b.wav,1.2981,-1.2981,/mnt/data/wsj0.8k/si_et_05/441/441o0312.wav
1695,/mnt/data/wsj0.8k/si_dt_05/421/421a010d.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030j.wav,1.6747,-1.6747,/mnt/data/wsj0.8k/si_dt_05/421/421c0205.wav
1696,/mnt/data/wsj0.8k/si_et_05/441/441c020m.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030i.wav,2.1097,-2.1097,/mnt/data/wsj0.8k/si_et_05/441/441c020x.wav
1697,/mnt/data/wsj0.8k/si_dt_05/051/051c010j.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c020p.wav,2.365,-2.365,/mnt/data/wsj0.8k/si_dt_05/051/051a050x.wav
1698,/mnt/data/wsj0.8k/si_et_05/447/447c0203.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010g.wav,0.87169,-0.87169,/mnt/data/wsj0.8k/si_et_05/447/447o030j.wav
1699,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010a.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020w.wav,1.7104,-1.7104,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010v.wav
1700,/mnt/data/wsj0.8k/si_dt_05/421/421c0214.wav,/mnt/data/wsj0.8k/si_et_05/444/444c0206.wav,0.4073,-0.4073,/mnt/data/wsj0.8k/si_dt_05/421/421a010n.wav
1701,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0105.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010v.wav,2.0353,-2.0353,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010m.wav
1702,/mnt/data/wsj0.8k/si_dt_05/420/420a010e.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020s.wav,0.71799,-0.71799,/mnt/data/wsj0.8k/si_dt_05/420/420c020h.wav
1703,/mnt/data/wsj0.8k/si_et_05/447/447o030n.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010o.wav,0.41297,-0.41297,/mnt/data/wsj0.8k/si_et_05/447/447c020z.wav
1704,/mnt/data/wsj0.8k/si_dt_05/421/421a0104.wav,/mnt/data/wsj0.8k/si_et_05/440/440c0207.wav,0.27287,-0.27287,/mnt/data/wsj0.8k/si_dt_05/421/421o0311.wav
1705,/mnt/data/wsj0.8k/si_dt_05/051/051c010h.wav,/mnt/data/wsj0.8k/si_et_05/441/441o0301.wav,0.47694,-0.47694,/mnt/data/wsj0.8k/si_dt_05/051/051o020g.wav
1706,/mnt/data/wsj0.8k/si_dt_05/423/423c0204.wav,/mnt/data/wsj0.8k/si_et_05/441/441o030r.wav,0.59528,-0.59528,/mnt/data/wsj0.8k/si_dt_05/423/423c0211.wav
1707,/mnt/data/wsj0.8k/si_et_05/442/442o0308.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030j.wav,2.1938,-2.1938,/mnt/data/wsj0.8k/si_et_05/442/442o030b.wav
1708,/mnt/data/wsj0.8k/si_et_05/441/441o030e.wav,/mnt/data/wsj0.8k/si_dt_05/051/051o020e.wav,1.3995,-1.3995,/mnt/data/wsj0.8k/si_et_05/441/441o0309.wav
1709,/mnt/data/wsj0.8k/si_dt_05/421/421c020t.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030j.wav,2.3412,-2.3412,/mnt/data/wsj0.8k/si_dt_05/421/421o030h.wav
1710,/mnt/data/wsj0.8k/si_et_05/442/442c0206.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a0113.wav,1.8619,-1.8619,/mnt/data/wsj0.8k/si_et_05/442/442c020n.wav
1711,/mnt/data/wsj0.8k/si_et_05/441/441c020z.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020o.wav,1.4832,-1.4832,/mnt/data/wsj0.8k/si_et_05/441/441o030f.wav
1712,/mnt/data/wsj0.8k/si_dt_05/053/053o020c.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020p.wav,2.3533,-2.3533,/mnt/data/wsj0.8k/si_dt_05/053/053a0503.wav
1713,/mnt/data/wsj0.8k/si_et_05/445/445o030p.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a0102.wav,0.67162,-0.67162,/mnt/data/wsj0.8k/si_et_05/445/445c020h.wav
1714,/mnt/data/wsj0.8k/si_et_05/443/443o030y.wav,/mnt/data/wsj0.8k/si_et_05/440/440o0308.wav,1.7031,-1.7031,/mnt/data/wsj0.8k/si_et_05/443/443o030r.wav
1715,/mnt/data/wsj0.8k/si_et_05/440/440c020m.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020o.wav,1.9692,-1.9692,/mnt/data/wsj0.8k/si_et_05/440/440c020b.wav
1716,/mnt/data/wsj0.8k/si_dt_05/420/420c020u.wav,/mnt/data/wsj0.8k/si_dt_05/422/422c020c.wav,2.4018,-2.4018,/mnt/data/wsj0.8k/si_dt_05/420/420o030c.wav
1717,/mnt/data/wsj0.8k/si_dt_05/050/050o020q.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030f.wav,1.7926,-1.7926,/mnt/data/wsj0.8k/si_dt_05/050/050c0109.wav
1718,/mnt/data/wsj0.8k/si_dt_05/052/052a050e.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020w.wav,0.50492,-0.50492,/mnt/data/wsj0.8k/si_dt_05/052/052a050m.wav
1719,/mnt/data/wsj0.8k/si_et_05/444/444o030e.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c0106.wav,0.74611,-0.74611,/mnt/data/wsj0.8k/si_et_05/444/444o030b.wav
1720,/mnt/data/wsj0.8k/si_dt_05/053/053o020t.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010r.wav,1.2175,-1.2175,/mnt/data/wsj0.8k/si_dt_05/053/053a050s.wav
